,day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
3103,-2,155100,AMETHYSTS,9995,28,,,,,10005,28,,,,,10000.0,-86.0
3104,-2,155200,STARFRUIT,4963,28,,,,,4970,28,,,,,4966.5,-671.90625
3105,-2,155200,AMETHYSTS,10002,1,9995.0,28.0,,,10005,28,,,,,10003.5,-86.0
3106,-2,155300,STARFRUIT,4963,27,,,,,4969,27,,,,,4966.0,-673.359375
3107,-2,155300,AMETHYSTS,9998,8,9995.0,27.0,,,10005,27,,,,,10001.5,-86.0
3108,-2,155400,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,-86.0
3109,-2,155400,STARFRUIT,4964,8,4963.0,23.0,,,4970,23,,,,,4967.0,-665.5625
3110,-2,155500,STARFRUIT,4963,29,,,,,4968,6,4969.0,1.0,4970.0,28.0,4965.5,-668.1953125
3111,-2,155500,AMETHYSTS,9996,1,9995.0,28.0,,,9998,1,10002.0,6.0,10004.0,1.0,9997.0,-86.0
3112,-2,155600,STARFRUIT,4964,2,4963.0,32.0,,,4969,2,4970.0,30.0,,,4966.5,-668.4453125
3113,-2,155600,AMETHYSTS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,-86.0
3114,-2,155700,STARFRUIT,4963,22,,,,,4968,2,4970.0,22.0,,,4965.5,-665.75
3115,-2,155700,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,-86.0
3116,-2,155800,AMETHYSTS,9996,2,9995.0,28.0,,,10002,5,10004.0,2.0,10005.0,28.0,9999.0,-86.0
3117,-2,155800,STARFRUIT,4964,2,4963.0,28.0,,,4968,3,4970.0,30.0,,,4966.0,-659.546875
3118,-2,155900,STARFRUIT,4964,30,,,,,4969,3,4970.0,2.0,4971.0,28.0,4966.5,-651.515625
3119,-2,155900,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,-86.0
3120,-2,156000,STARFRUIT,4963,26,,,,,4970,26,,,,,4966.5,-662.125
3121,-2,156000,AMETHYSTS,9998,9,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10001.0,-86.0
3122,-2,156100,STARFRUIT,4963,1,4962.0,27.0,,,4969,28,,,,,4966.0,-676.734375
3123,-2,156100,AMETHYSTS,9998,6,9996.0,1.0,9995.0,27.0,10004,1,10005.0,27.0,,,10001.0,-86.0
3124,-2,156200,AMETHYSTS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,-86.0
3125,-2,156200,STARFRUIT,4963,2,4962.0,22.0,,,4969,24,,,,,4966.0,-677.6640625
3126,-2,156300,STARFRUIT,4962,29,,,,,4964,3,4969.0,29.0,,,4963.0,-677.9921875
3127,-2,156300,AMETHYSTS,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,-86.0
3128,-2,156400,STARFRUIT,4963,5,4962.0,23.0,,,4969,23,,,,,4966.0,-685.75
3129,-2,156400,AMETHYSTS,10002,1,9995.0,23.0,,,10005,23,,,,,10003.5,-86.0
3130,-2,156500,STARFRUIT,4962,29,,,,,4969,29,,,,,4965.5,-683.484375
3131,-2,156500,AMETHYSTS,9996,2,9995.0,27.0,,,10002,2,10004.0,2.0,10005.0,27.0,9999.0,-86.0
3132,-2,156600,STARFRUIT,4962,24,,,,,4963,1,4969.0,24.0,,,4962.5,-678.890625
3133,-2,156600,AMETHYSTS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,-86.0
3134,-2,156700,STARFRUIT,4963,4,4962.0,27.0,,,4969,27,,,,,4966.0,-676.078125
3135,-2,156700,AMETHYSTS,9998,6,9995.0,27.0,,,10005,27,,,,,10001.5,-86.0
3136,-2,156800,STARFRUIT,4964,8,4963.0,24.0,,,4970,24,,,,,4967.0,-664.109375
3137,-2,156800,AMETHYSTS,9998,7,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0,-86.0
3138,-2,156900,AMETHYSTS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,-86.0
3139,-2,156900,STARFRUIT,4963,24,,,,,4964,5,4969.0,1.0,4970.0,24.0,4963.5,-671.5390625
3140,-2,157000,STARFRUIT,4963,21,,,,,4968,8,4969.0,1.0,4970.0,21.0,4965.5,-671.3203125
3141,-2,157000,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,-86.0
3142,-2,157100,STARFRUIT,4964,2,4963.0,22.0,,,4970,24,,,,,4967.0,-657.3359375
3143,-2,157100,AMETHYSTS,9996,2,9995.0,22.0,,,9998,1,10002.0,2.0,10004.0,2.0,9997.0,-86.0
3144,-2,157200,STARFRUIT,4965,1,4964.0,22.0,,,4971,22,,,,,4968.0,-652.390625
3145,-2,157200,AMETHYSTS,9995,22,,,,,10002,3,10005.0,22.0,,,9998.5,-86.0
3146,-2,157300,AMETHYSTS,9995,22,,,,,10000,4,10005.0,22.0,,,9997.5,-86.0
3147,-2,157300,STARFRUIT,4963,22,,,,,4966,4,4970.0,22.0,,,4964.5,-660.4140625
3148,-2,157400,STARFRUIT,4963,23,,,,,4964,7,4970.0,25.0,,,4963.5,-658.9140625
3149,-2,157400,AMETHYSTS,10002,1,9996.0,2.0,9995.0,23.0,10004,2,10005.0,23.0,,,10003.0,-86.0
3150,-2,157500,STARFRUIT,4964,25,,,,,4971,26,,,,,4967.5,-650.3515625
3151,-2,157500,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,-86.0
3152,-2,157600,STARFRUIT,4965,24,,,,,4966,3,4971.0,1.0,4972.0,23.0,4965.5,-635.2578125
3153,-2,157600,AMETHYSTS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,-86.0
3154,-2,157700,AMETHYSTS,9996,2,9995.0,23.0,,,10002,6,10004.0,2.0,10005.0,23.0,9999.0,-86.0
3155,-2,157700,STARFRUIT,4970,1,4965.0,25.0,,,4972,25,,,,,4971.0,-630.4375
3156,-2,157800,STARFRUIT,4966,1,4965.0,22.0,,,4972,23,,,,,4969.0,-621.9609375
3157,-2,157800,AMETHYSTS,9996,1,9995.0,22.0,,,10002,4,10004.0,1.0,10005.0,22.0,9999.0,-86.0
3158,-2,157900,STARFRUIT,4966,7,4965.0,24.0,,,4972,24,,,,,4969.0,-629.96875
3159,-2,157900,AMETHYSTS,9995,24,,,,,10002,4,10005.0,24.0,,,9998.5,-86.0
3160,-2,158000,STARFRUIT,4965,29,,,,,4972,29,,,,,4968.5,-631.734375
3161,-2,158000,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,-86.0
3162,-2,158100,AMETHYSTS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,-86.0
3163,-2,158100,STARFRUIT,4966,1,4965.0,21.0,,,4972,23,,,,,4969.0,-623.078125
3164,-2,158200,STARFRUIT,4965,26,,,,,4972,26,,,,,4968.5,-629.9921875
3165,-2,158200,AMETHYSTS,10002,1,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10003.0,-86.0
3166,-2,158300,STARFRUIT,4965,31,,,,,4972,31,,,,,4968.5,-630.4375
3167,-2,158300,AMETHYSTS,9996,1,9995.0,30.0,,,9998,5,10004.0,1.0,10005.0,30.0,9997.0,-86.0
3168,-2,158400,STARFRUIT,4970,1,4964.0,31.0,,,4971,31,,,,,4970.5,-643.921875
3169,-2,158400,AMETHYSTS,9996,1,9995.0,30.0,,,9998,5,10004.0,1.0,10005.0,30.0,9997.0,-86.0
3170,-2,158500,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,-86.0
3171,-2,158500,STARFRUIT,4965,22,,,,,4971,1,4972.0,21.0,,,4968.0,-633.21875
3172,-2,158600,STARFRUIT,4965,27,,,,,4970,2,4972.0,27.0,,,4967.5,-634.171875
3173,-2,158600,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,-86.0
3174,-2,158700,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,-86.0
3175,-2,158700,STARFRUIT,4965,29,,,,,4970,5,4972.0,29.0,,,4967.5,-630.078125
3176,-2,158800,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,-86.0
3177,-2,158800,STARFRUIT,4969,4,4964.0,24.0,,,4971,24,,,,,4970.0,-640.9453125
3178,-2,158900,AMETHYSTS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,-86.0
3179,-2,158900,STARFRUIT,4964,32,,,,,4970,2,4971.0,30.0,,,4967.0,-650.4453125
3180,-2,159000,STARFRUIT,4965,27,,,,,4971,27,,,,,4968.0,-637.3359375
3181,-2,159000,AMETHYSTS,9996,1,9995.0,26.0,,,10002,7,10004.0,1.0,10005.0,26.0,9999.0,-86.0
3182,-2,159100,AMETHYSTS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,-86.0
3183,-2,159100,STARFRUIT,4965,6,4964.0,25.0,,,4971,26,,,,,4968.0,-639.8125
3184,-2,159200,AMETHYSTS,9995,30,,,,,10002,1,10005.0,30.0,,,9998.5,-86.0
3185,-2,159200,STARFRUIT,4964,30,,,,,4971,30,,,,,4967.5,-643.7578125
3186,-2,159300,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,-86.0
3187,-2,159300,STARFRUIT,4964,21,,,,,4965,1,4971.0,21.0,,,4964.5,-640.078125
3188,-2,159400,STARFRUIT,4968,6,4965.0,24.0,,,4971,1,4972.0,23.0,,,4969.5,-636.0859375
3189,-2,159400,AMETHYSTS,10000,6,9998.0,6.0,9996.0,1.0,10004,1,10005.0,23.0,,,10002.0,-86.0
3190,-2,159500,AMETHYSTS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,-86.0
3191,-2,159500,STARFRUIT,4964,26,,,,,4970,1,4971.0,25.0,,,4967.0,-650.28125
3192,-2,159600,AMETHYSTS,9998,8,9996.0,1.0,9995.0,23.0,10004,1,10005.0,23.0,,,10001.0,-86.0
3193,-2,159600,STARFRUIT,4969,1,4964.0,1.0,4963.0,23.0,4970,24,,,,,4969.5,-657.34375
3194,-2,159700,AMETHYSTS,9996,1,9995.0,29.0,,,9998,4,10004.0,1.0,10005.0,29.0,9997.0,-86.0
3195,-2,159700,STARFRUIT,4964,1,4963.0,29.0,,,4970,30,,,,,4967.0,-656.9921875
3196,-2,159800,STARFRUIT,4963,20,,,,,4970,20,,,,,4966.5,-656.96875
3197,-2,159800,AMETHYSTS,9995,20,,,,,10002,3,10005.0,20.0,,,9998.5,-86.0
3198,-2,159900,AMETHYSTS,9998,2,9996.0,1.0,9995.0,24.0,10000,5,10004.0,1.0,10005.0,24.0,9999.0,-86.0
3199,-2,159900,STARFRUIT,4964,25,,,,,4967,5,4970.0,1.0,4971.0,24.0,4965.5,-654.4375
3200,-2,160000,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,-86.0
3201,-2,160000,STARFRUIT,4964,2,4963.0,24.0,,,4970,26,,,,,4967.0,-657.5546875
3202,-2,160100,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,-86.0
3203,-2,160100,STARFRUIT,4964,9,4963.0,24.0,,,4970,26,,,,,4967.0,-659.59375
3204,-2,160200,STARFRUIT,4964,1,4963.0,23.0,,,4968,5,4970.0,24.0,,,4966.0,-658.0625
3205,-2,160200,AMETHYSTS,9998,4,9996.0,1.0,9995.0,23.0,10004,1,10005.0,23.0,,,10001.0,-86.0
3206,-2,160300,AMETHYSTS,9996,1,9995.0,25.0,,,9998,1,10004.0,1.0,10005.0,25.0,9997.0,-86.0
3207,-2,160300,STARFRUIT,4964,3,4963.0,26.0,,,4970,26,,,,,4967.0,-663.046875
3208,-2,160400,AMETHYSTS,9995,23,,,,,9998,1,10002.0,8.0,10005.0,23.0,9996.5,-86.0
3209,-2,160400,STARFRUIT,4968,1,4963.0,23.0,,,4970,23,,,,,4969.0,-669.109375
3210,-2,160500,AMETHYSTS,9998,4,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0,-86.0
3211,-2,160500,STARFRUIT,4963,24,,,,,4969,24,,,,,4966.0,-673.0859375
3212,-2,160600,STARFRUIT,4963,22,,,,,4969,22,,,,,4966.0,-673.0625
3213,-2,160600,AMETHYSTS,10002,1,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10003.0,-86.0
3214,-2,160700,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,-86.0
3215,-2,160700,STARFRUIT,4963,2,4962.0,24.0,,,4969,24,,,,,4966.0,-674.15625
3216,-2,160800,AMETHYSTS,10002,2,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10003.0,-86.0
3217,-2,160800,STARFRUIT,4963,2,4962.0,27.0,,,4969,29,,,,,4966.0,-677.640625
3218,-2,160900,AMETHYSTS,10000,3,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10002.0,-86.0
3219,-2,160900,STARFRUIT,4965,3,4962.0,30.0,,,4969,30,,,,,4967.0,-679.484375
3220,-2,161000,STARFRUIT,4962,27,,,,,4963,8,4969.0,27.0,,,4962.5,-679.875
3221,-2,161000,AMETHYSTS,9995,27,,,,,10002,3,10005.0,27.0,,,9998.5,-86.0
3222,-2,161100,STARFRUIT,4962,28,,,,,4969,28,,,,,4965.5,-677.59375
3223,-2,161100,AMETHYSTS,9995,28,,,,,10002,10,10005.0,28.0,,,9998.5,-86.0
3224,-2,161200,AMETHYSTS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,-86.0
3225,-2,161200,STARFRUIT,4963,1,4962.0,30.0,,,4969,31,,,,,4966.0,-675.0234375
3226,-2,161300,STARFRUIT,4962,20,,,,,4969,20,,,,,4965.5,-684.359375
3227,-2,161300,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,-86.0
3228,-2,161400,STARFRUIT,4963,4,4962.0,26.0,,,4969,27,,,,,4966.0,-677.375
3229,-2,161400,AMETHYSTS,9998,7,9996.0,1.0,9995.0,26.0,10004,1,10005.0,26.0,,,10001.0,-86.0
3230,-2,161500,STARFRUIT,4962,22,,,,,4969,22,,,,,4965.5,-688.96875
3231,-2,161500,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,-86.0
3232,-2,161600,AMETHYSTS,9996,2,9995.0,20.0,,,9998,1,10004.0,2.0,10005.0,20.0,9997.0,-86.0
3233,-2,161600,STARFRUIT,4962,22,,,,,4969,22,,,,,4965.5,-685.0859375
3234,-2,161700,STARFRUIT,4967,7,4962.0,26.0,,,4968,1,4969.0,25.0,,,4967.5,-690.234375
3235,-2,161700,AMETHYSTS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,-86.0
3236,-2,161800,STARFRUIT,4962,21,,,,,4969,21,,,,,4965.5,-686.125
3237,-2,161800,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,-86.0
3238,-2,161900,STARFRUIT,4962,23,,,,,4969,23,,,,,4965.5,-678.546875
3239,-2,161900,AMETHYSTS,9998,9,9996.0,1.0,9995.0,22.0,10004,1,10005.0,22.0,,,10001.0,-86.0
3240,-2,162000,AMETHYSTS,9998,1,9995.0,23.0,,,10005,23,,,,,10001.5,-86.0
3241,-2,162000,STARFRUIT,4962,5,4961.0,23.0,,,4968,23,,,,,4965.0,-692.1796875
3242,-2,162100,STARFRUIT,4963,4,4962.0,25.0,,,4968,1,4969.0,24.0,,,4965.5,-687.921875
3243,-2,162100,AMETHYSTS,9998,4,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10001.0,-86.0
3244,-2,162200,STARFRUIT,4962,20,,,,,4969,20,,,,,4965.5,-686.03125
3245,-2,162200,AMETHYSTS,9995,20,,,,,10002,10,10005.0,20.0,,,9998.5,-86.0
3246,-2,162300,STARFRUIT,4963,5,4962.0,30.0,,,4968,2,4969.0,28.0,,,4965.5,-689.46875
3247,-2,162300,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,-86.0
3248,-2,162400,AMETHYSTS,9996,2,9995.0,22.0,,,10000,5,10004.0,2.0,10005.0,22.0,9998.0,-86.0
3249,-2,162400,STARFRUIT,4962,24,,,,,4965,5,4968.0,2.0,4969.0,22.0,4963.5,-686.7890625
3250,-2,162500,STARFRUIT,4962,24,,,,,4967,5,4968.0,2.0,4969.0,22.0,4964.5,-690.453125
3251,-2,162500,AMETHYSTS,9998,2,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0,-86.0
3252,-2,162600,STARFRUIT,4962,21,,,,,4965,4,4969.0,21.0,,,4963.5,-689.703125
3253,-2,162600,AMETHYSTS,9995,21,,,,,10000,5,10002.0,3.0,10005.0,21.0,9997.5,-86.0
3254,-2,162700,STARFRUIT,4961,24,,,,,4968,24,,,,,4964.5,-697.359375
3255,-2,162700,AMETHYSTS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,-86.0
3256,-2,162800,AMETHYSTS,9998,5,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10001.0,-86.0
3257,-2,162800,STARFRUIT,4962,2,4961.0,27.0,,,4966,8,4968.0,29.0,,,4964.0,-691.828125
3258,-2,162900,STARFRUIT,4962,23,,,,,4967,3,4969.0,23.0,,,4964.5,-687.6953125
3259,-2,162900,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,-86.0
3260,-2,163000,STARFRUIT,4962,30,,,,,4969,30,,,,,4965.5,-682.46875
3261,-2,163000,AMETHYSTS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,-86.0
3262,-2,163100,STARFRUIT,4962,28,,,,,4968,1,4969.0,27.0,,,4965.0,-687.2890625
3263,-2,163100,AMETHYSTS,9996,1,9995.0,27.0,,,9998,4,10002.0,7.0,10004.0,1.0,9997.0,-86.0
3264,-2,163200,AMETHYSTS,9995,21,,,,,9998,1,10005.0,21.0,,,9996.5,-86.0
3265,-2,163200,STARFRUIT,4962,21,,,,,4969,21,,,,,4965.5,-674.1796875
3266,-2,163300,STARFRUIT,4963,27,,,,,4970,27,,,,,4966.5,-660.0859375
3267,-2,163300,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,-86.0
3268,-2,163400,STARFRUIT,4963,22,,,,,4970,22,,,,,4966.5,-660.8359375
3269,-2,163400,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,-86.0
3270,-2,163500,STARFRUIT,4967,2,4963.0,30.0,,,4968,4,4970.0,30.0,,,4967.5,-663.9453125
3271,-2,163500,AMETHYSTS,10002,3,9996.0,2.0,9995.0,28.0,10004,2,10005.0,28.0,,,10003.0,-86.0
3272,-2,163600,AMETHYSTS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,-86.0
3273,-2,163600,STARFRUIT,4963,28,,,,,4970,28,,,,,4966.5,-667.0
3274,-2,163700,STARFRUIT,4963,26,,,,,4970,26,,,,,4966.5,-662.1796875
3275,-2,163700,AMETHYSTS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,-86.0
3276,-2,163800,STARFRUIT,4964,26,,,,,4970,26,,,,,4967.0,-654.90625
3277,-2,163800,AMETHYSTS,9996,1,9995.0,25.0,,,9998,1,10004.0,1.0,10005.0,25.0,9997.0,-86.0
3278,-2,163900,STARFRUIT,4963,24,,,,,4970,24,,,,,4966.5,-660.390625
3279,-2,163900,AMETHYSTS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,-86.0
3280,-2,164000,AMETHYSTS,9996,2,9995.0,29.0,,,9998,1,10004.0,2.0,10005.0,29.0,9997.0,-86.0
3281,-2,164000,STARFRUIT,4963,10,4962.0,29.0,,,4969,31,,,,,4966.0,-675.0859375
3282,-2,164100,STARFRUIT,4964,2,4963.0,24.0,,,4969,2,4970.0,22.0,,,4966.5,-671.9375
3283,-2,164100,AMETHYSTS,9996,2,9995.0,22.0,,,10002,8,10004.0,2.0,10005.0,22.0,9999.0,-86.0
3284,-2,164200,STARFRUIT,4963,25,,,,,4969,1,4970.0,24.0,,,4966.0,-672.3515625
3285,-2,164200,AMETHYSTS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,-86.0
3286,-2,164300,STARFRUIT,4964,2,4963.0,24.0,,,4969,1,4970.0,23.0,,,4966.5,-671.2421875
3287,-2,164300,AMETHYSTS,9998,7,9996.0,1.0,9995.0,23.0,10004,1,10005.0,23.0,,,10001.0,-86.0
3288,-2,164400,AMETHYSTS,9998,7,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10001.0,-86.0
3289,-2,164400,STARFRUIT,4963,26,,,,,4970,26,,,,,4966.5,-667.65625
3290,-2,164500,STARFRUIT,4963,1,4962.0,26.0,,,4969,27,,,,,4966.0,-675.765625
3291,-2,164500,AMETHYSTS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,-86.0
3292,-2,164600,STARFRUIT,4968,1,4963.0,2.0,4962.0,22.0,4969,23,,,,,4968.5,-675.4453125
3293,-2,164600,AMETHYSTS,9996,1,9995.0,22.0,,,9998,1,10004.0,1.0,10005.0,22.0,9997.0,-86.0
3294,-2,164700,STARFRUIT,4963,2,4962.0,24.0,,,4969,26,,,,,4966.0,-677.7265625
3295,-2,164700,AMETHYSTS,9998,5,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10001.0,-86.0
3296,-2,164800,AMETHYSTS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,-86.0
3297,-2,164800,STARFRUIT,4963,2,4962.0,21.0,,,4969,23,,,,,4966.0,-675.1796875
3298,-2,164900,STARFRUIT,4963,29,,,,,4966,5,4970.0,29.0,,,4964.5,-666.5625
3299,-2,164900,AMETHYSTS,9996,1,9995.0,28.0,,,10000,5,10004.0,1.0,10005.0,28.0,9998.0,-86.0
3300,-2,165000,STARFRUIT,4968,1,4963.0,25.0,,,4970,25,,,,,4969.0,-666.7265625
3301,-2,165000,AMETHYSTS,9996,2,9995.0,23.0,,,10002,8,10004.0,2.0,10005.0,23.0,9999.0,-86.0
3302,-2,165100,STARFRUIT,4968,1,4963.0,30.0,,,4969,30,,,,,4968.5,-673.0625
3303,-2,165100,AMETHYSTS,9998,6,9995.0,30.0,,,10005,30,,,,,10001.5,-86.0
3304,-2,165200,AMETHYSTS,9995,21,,,,,10000,6,10005.0,21.0,,,9997.5,-86.0
3305,-2,165200,STARFRUIT,4963,21,,,,,4966,6,4968.0,5.0,4970.0,21.0,4964.5,-664.296875
3306,-2,165300,STARFRUIT,4963,22,,,,,4968,4,4970.0,22.0,,,4965.5,-659.40625
3307,-2,165300,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,-86.0
3308,-2,165400,STARFRUIT,4963,24,,,,,4970,24,,,,,4966.5,-661.0625
3309,-2,165400,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,-86.0
3310,-2,165500,AMETHYSTS,10000,4,9998.0,6.0,9996.0,1.0,10004,1,10005.0,21.0,,,10002.0,-86.0
3311,-2,165500,STARFRUIT,4965,4,4963.0,1.0,4962.0,21.0,4969,22,,,,,4967.0,-674.234375
3312,-2,165600,STARFRUIT,4962,26,,,,,4969,26,,,,,4965.5,-680.75
3313,-2,165600,AMETHYSTS,9996,1,9995.0,25.0,,,9998,1,10004.0,1.0,10005.0,25.0,9997.0,-86.0
3314,-2,165700,STARFRUIT,4968,1,4962.0,31.0,,,4969,31,,,,,4968.5,-679.9609375
3315,-2,165700,AMETHYSTS,9996,2,9995.0,29.0,,,10002,6,10004.0,2.0,10005.0,29.0,9999.0,-86.0
3316,-2,165800,STARFRUIT,4962,26,,,,,4969,26,,,,,4965.5,-676.2890625
3317,-2,165800,AMETHYSTS,9995,26,,,,,10002,3,10005.0,26.0,,,9998.5,-86.0
3318,-2,165900,AMETHYSTS,9995,30,,,,,9998,1,10005.0,30.0,,,9996.5,-86.0
3319,-2,165900,STARFRUIT,4962,30,,,,,4969,30,,,,,4965.5,-680.3359375
3320,-2,166000,STARFRUIT,4968,1,4963.0,1.0,4962.0,23.0,4969,24,,,,,4968.5,-677.484375
3321,-2,166000,AMETHYSTS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,-86.0
3322,-2,166100,STARFRUIT,4962,27,,,,,4969,27,,,,,4965.5,-682.3125
3323,-2,166100,AMETHYSTS,9995,27,,,,,10002,8,10005.0,27.0,,,9998.5,-86.0
3324,-2,166200,STARFRUIT,4962,24,,,,,4963,3,4969.0,24.0,,,4962.5,-685.6484375
3325,-2,166200,AMETHYSTS,9996,1,9995.0,23.0,,,9998,1,10004.0,1.0,10005.0,23.0,9997.0,-86.0
3326,-2,166300,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,-86.0
3327,-2,166300,STARFRUIT,4962,30,,,,,4969,30,,,,,4965.5,-682.125
3328,-2,166400,STARFRUIT,4962,29,,,,,4969,29,,,,,4965.5,-684.375
3329,-2,166400,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,-86.0
3330,-2,166500,STARFRUIT,4962,24,,,,,4969,24,,,,,4965.5,-683.6875
3331,-2,166500,AMETHYSTS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,-86.0
3332,-2,166600,STARFRUIT,4963,1,4962.0,20.0,,,4969,21,,,,,4966.0,-677.7265625
3333,-2,166600,AMETHYSTS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,-86.0
3334,-2,166700,AMETHYSTS,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,-86.0
3335,-2,166700,STARFRUIT,4963,29,,,,,4969,1,4970.0,28.0,,,4966.0,-669.9609375
3336,-2,166800,STARFRUIT,4963,5,4962.0,26.0,,,4969,28,,,,,4966.0,-674.515625
3337,-2,166800,AMETHYSTS,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,-86.0
3338,-2,166900,STARFRUIT,4963,9,4962.0,24.0,,,4969,26,,,,,4966.0,-676.6640625
3339,-2,166900,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,-86.0
3340,-2,167000,STARFRUIT,4962,28,,,,,4963,5,4968.0,1.0,4969.0,27.0,4962.5,-686.5078125
3341,-2,167000,AMETHYSTS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,-86.0
3342,-2,167100,AMETHYSTS,9996,1,9995.0,27.0,,,10002,7,10004.0,1.0,10005.0,27.0,9999.0,-86.0
3343,-2,167100,STARFRUIT,4961,28,,,,,4968,28,,,,,4964.5,-696.2109375
3344,-2,167200,STARFRUIT,4962,1,4961.0,28.0,,,4968,29,,,,,4965.0,-694.4375
3345,-2,167200,AMETHYSTS,9996,1,9995.0,28.0,,,10002,9,10004.0,1.0,10005.0,28.0,9999.0,-86.0
3346,-2,167300,STARFRUIT,4961,28,,,,,4968,28,,,,,4964.5,-698.53125
3347,-2,167300,AMETHYSTS,9995,28,,,,,10002,4,10005.0,28.0,,,9998.5,-86.0
3348,-2,167400,STARFRUIT,4961,1,4960.0,26.0,,,4967,27,,,,,4964.0,-712.1875
3349,-2,167400,AMETHYSTS,9996,1,9995.0,26.0,,,10002,7,10004.0,1.0,10005.0,26.0,9999.0,-86.0
